result,Draw_odd,odd_dif,ovr_dif,att_dif,mid_dif,defe_dif,rank_dif,points_dif,Elo_ranking_dif,Elo_rating_dif,goal_balance_dif,goal_dif_predicted
lose,5.16,-11.75,7.670000000000003,8.180000000000009,8.629999999999995,6.3900000000000015,-17.0,703.0,-24,362,1.3558006343708529,0.9417083628714139
win,4.0,-8.2,13.61,13.560000000000002,14.439999999999998,11.829999999999998,-23.0,83.0,-37,240,0.6970312957004973,1.446419141908437
win,4.15,-7.559999999999999,7.3400000000000025,5.460000000000008,7.439999999999998,8.159999999999998,-18.0,437.0,-17,194,1.1737927023650538,0.6699410203130169
win,3.0,-2.53,9.61,8.39,10.61,13.329999999999998,-35.0,139.0,-8,78,0.7162620649312664,0.3205258655950779
lose,3.35,3.0900000000000003,-4.349999999999993,-2.4200000000000017,-4.349999999999993,-4.539999999999992,34.0,-723.0,13,-138,0.6016467046442521,-0.4947761620801131
lose,3.36,3.3400000000000003,-6.679999999999992,-6.030000000000001,-6.799999999999998,-6.879999999999996,3.0,-47.0,10,-109,-0.641052874624798,-0.3783044438408001
draw,2.62,0.73,-6.679999999999992,-6.030000000000001,-6.799999999999998,-6.879999999999996,5.0,-26.0,7,-90,-0.6469575836963024,-0.26183272560148707
lose,3.11,0.98,-6.679999999999992,-6.030000000000001,-6.799999999999998,-6.879999999999996,13.0,-282.0,3,-45,-0.6472449554705096,-0.10653710128240308
win,3.69,3.46,-7.519999999999996,-5.810000000000002,-7.799999999999998,-7.539999999999992,3.0,-24.0,-3,18,0.4425477379794293,0.1264063351962229
win,3.1,-1.7000000000000002,1.7600000000000051,2.390000000000001,1.9100000000000108,2.2600000000000047,-16.0,59.0,-18,110,0.8373872157577765,0.7087649263927879
win,3.41,0.5100000000000002,-0.019999999999996017,-0.4200000000000017,1.3700000000000043,1.8500000000000083,1.0,-1.0,-6,51,0.31592260550753337,0.24287805343553592
win,3.29,-2.91,2.7600000000000047,9.47,-0.2399999999999949,-3.8199999999999936,-13.0,80.0,-23,154,0.5433989266547405,0.9028844567916429
win,3.05,-1.66,4.260000000000005,5.569999999999993,4.560000000000001,5.38000000000001,-42.0,431.0,-6,73,-0.2091789588966084,0.24287805343553592
lose,3.55,4.36,-8.849999999999994,-5.5900000000000025,-9.67999999999999,-8.649999999999991,20.0,-485.0,29,-341,-0.2625092834193167,-1.1159586593564492
win,2.95,0.8300000000000001,-1.1799999999999926,2.5900000000000034,-1.0499999999999972,-2.259999999999991,10.0,-190.0,5,-71,0.9286236000649244,-0.18418491344194507
lose,3.23,-1.0699999999999998,0.7600000000000051,2.799999999999997,0.9300000000000068,4.680000000000007,-4.0,37.0,-1,4,0.3163432237369687,0.04875852303668092
draw,3.68,-5.94,3.9399999999999977,1.8799999999999957,2.8100000000000023,2.4399999999999977,-18.0,359.0,-28,198,-0.8725157971658236,1.097003987190498
lose,3.05,0.25,0.8100000000000023,0.0799999999999983,1.3400000000000034,2.1700000000000017,38.0,-633.0,9,-55,-1.034411617221159,-0.33948053776102904
win,3.19,-0.75,5.060000000000001,3.3199999999999936,4.8700000000000045,7.5,-15.0,261.0,5,-55,0.14422594687156234,-0.18418491344194507
lose,3.51,2.59,-6.3400000000000025,-8.400000000000006,-6.75,-5.280000000000001,-12.0,220.0,15,-174,-0.6129043482295086,-0.5724239742396551
draw,4.0,-5.119999999999999,8.439999999999998,6.879999999999996,5.810000000000002,8.939999999999998,-19.0,165.0,-17,77,-0.6649231983486127,0.6699410203130169
draw,2.87,0.1599999999999997,1.1599999999999966,-3.0100000000000047,2.4200000000000017,4.1099999999999985,-22.0,281.0,-2,6,-0.6214528545191669,0.08758242911645192
win,3.3,1.02,-5.0,-7.450000000000002,-5.629999999999996,-4.0,36.0,-584.0,3,-28,-0.7202187873846099,-0.10653710128240308
win,2.83,-2.42,5.439999999999998,2.9799999999999898,5.6099999999999985,7.6400000000000015,6.0,-25.0,-31,179,-1.3903092006033182,1.2134757054298109
draw,3.88,4.210000000000001,-7.670000000000003,-8.180000000000009,-8.629999999999995,-6.3900000000000015,10.0,-52.0,6,-103,-1.3017312260186369,-0.22300881952171608
lose,3.21,-1.08,-0.3299999999999983,-2.719999999999999,-1.1899999999999975,1.7699999999999958,28.0,-267.0,5,-37,-0.1675420359630886,-0.18418491344194507
win,4.43,-3.31,-0.3299999999999983,-2.719999999999999,-1.1899999999999975,1.7699999999999958,-16.0,106.0,-28,207,-0.12581517632607825,1.097003987190498
draw,3.02,-0.6699999999999999,1.9399999999999975,0.20999999999999372,1.9800000000000042,6.939999999999998,-5.0,26.0,-5,41,-0.6121040723981901,0.2040541473557649
lose,6.91,13.29,-21.28,-16.28,-17.560000000000002,-27.72,51.0,-183.0,95,-624,-0.5371676472128629,-3.678336460621335
lose,3.6,5.0600000000000005,-14.939999999999998,-7.8799999999999955,-10.810000000000002,-22.44,21.0,-70.0,82,-409,0.09902254314899613,-3.173625681584312
lose,4.26,7.25,-11.439999999999998,-14.0,-11.560000000000002,-10.060000000000002,12.0,-132.0,41,-310,-1.0479945119729028,-1.581845532313701
lose,3.33,2.16,-0.8500000000000085,-0.9000000000000057,0.25,0.049999999999997165,3.0,-25.0,8,-101,-0.9373290100314116,-0.3006566316812581
win,3.06,1.08,1.1400000000000006,2.799999999999997,2.5300000000000007,0.4000000000000057,10.0,-366.0,4,-18,-0.8668695812580705,-0.14536100736217408
lose,3.07,-0.010000000000000231,3.4200000000000017,2.4499999999999886,3.3799999999999955,1.9000000000000057,14.0,-75.0,19,-109,0.3101144292624486,-0.7277195985587391
lose,2.23,0.5899999999999999,0.060000000000002274,-0.3299999999999983,0.010000000000005116,-4.739999999999995,1.0,-10.0,-12,88,-0.13752782561216342,0.47582148991416195
lose,3.32,2.06,-7.439999999999998,-8.829999999999998,-7.730000000000004,-11.560000000000002,50.0,-605.0,27,-238,-1.116984262788105,-1.0383108471969071
lose,4.03,6.18,-7.439999999999998,-8.829999999999998,-7.730000000000004,-11.560000000000002,20.0,-149.0,19,-215,-0.9965517241379308,-0.7277195985587391
lose,3.1,1.9600000000000004,-8.280000000000001,-8.61,-8.730000000000004,-12.22,40.0,-347.0,21,-175,-0.027191569338166188,-0.8053674107182811
win,3.63,-2.9799999999999995,5.0,4.670000000000002,-0.1700000000000017,3.5,-41.0,159.0,-29,187,0.4962864721485412,1.135827893270269
lose,3.37,-4.35,4.879999999999996,7.260000000000005,4.769999999999996,-0.2600000000000051,-1.0,17.0,-27,122,0.9312712281466063,1.058180081110727
lose,3.2,2.54,-0.7800000000000011,-3.219999999999999,0.4399999999999977,-2.8299999999999983,-5.0,73.0,7,-82,0.07063239367347468,-0.26183272560148707
win,3.2,-0.13999999999999968,-0.7600000000000051,-2.799999999999997,-0.9300000000000068,-4.680000000000007,37.0,-323.0,24,-193,-0.4697393073175954,-0.9218391289575941
win,3.58,-4.61,4.0,5.170000000000002,3.8299999999999983,-1.5,12.0,-56.0,-29,162,-0.019230769230769214,1.135827893270269
win,3.55,-2.2299999999999995,-2.6099999999999994,-3.0,-4.329999999999998,-3.5,-12.0,179.0,-75,304,-0.3487880910683012,2.921727572939735
lose,3.07,6.450000000000001,-9.439999999999998,-8.439999999999998,-9.439999999999998,-8.719999999999999,12.0,-299.0,18,-321,-1.046211755788313,-0.6888956924789681
lose,3.06,-0.71,-1.6099999999999994,-5.5,-0.8299999999999983,-1.0,-20.0,140.0,-5,26,-0.6305479538470319,0.2040541473557649
draw,4.09,2.67,-7.549999999999998,-8.329999999999998,-7.769999999999996,-7.939999999999998,9.0,-153.0,9,-97,-0.4150550136116152,-0.33948053776102904
lose,4.31,-7.370000000000001,5.379999999999996,7.689999999999998,2.4399999999999977,3.0,-25.0,389.0,-4,42,-0.3688322257371621,0.16523024127599392
win,3.76,1.81,-4.060000000000001,-2.8100000000000023,-6.1200000000000045,-4.060000000000001,-7.0,91.0,2,-16,-1.0194077926023215,-0.06771319520263208
lose,3.1,2.6700000000000004,-4.900000000000006,-2.5900000000000034,-7.1200000000000045,-4.719999999999999,12.0,-259.0,9,-171,-0.005825748054487046,-0.33948053776102904
draw,3.13,1.39,-4.900000000000006,-2.5900000000000034,-7.1200000000000045,-4.719999999999999,13.0,-208.0,-7,90,0.07015598056764655,0.28170195951530697
lose,3.64,2.03,-5.450000000000002,-1.75,-7.670000000000003,-4.219999999999999,14.0,-264.0,6,-175,-0.7255636373453522,-0.22300881952171608
draw,3.27,-2.47,2.3799999999999955,1.1899999999999975,0.9399999999999976,3.5,-14.0,86.0,-18,150,-0.2653705036493474,0.7087649263927879
lose,3.52,3.85,-2.6200000000000045,-0.7800000000000011,-4.8500000000000085,-1.8799999999999957,17.0,-379.0,8,-213,-0.4192229142318441,-0.3006566316812581
win,3.0,0.2799999999999998,-3.5600000000000023,-1.6400000000000006,-6.0,-3.4399999999999977,18.0,-434.0,3,-36,-0.1568619128466327,-0.10653710128240308
win,6.75,-17.189999999999998,6.879999999999996,8.689999999999998,3.4399999999999977,5.0,-42.0,402.0,-51,343,-0.17196358748778107,1.9899538270252308
win,3.27,-2.85,6.879999999999996,8.789999999999992,5.239999999999995,8.200000000000003,-32.0,275.0,-20,151,-0.6403725456325216,0.7864127385523298
win,3.37,3.0500000000000007,-6.260000000000005,-4.739999999999995,-5.489999999999995,-5.950000000000002,16.0,-520.0,15,-146,-0.5198995879160384,-0.5724239742396551
lose,3.14,2.6100000000000003,-2.9300000000000064,0.04000000000000625,-3.4399999999999977,-2.730000000000004,6.0,-52.0,10,-101,-0.8568967622044681,-0.3783044438408001
win,2.97,-3.0500000000000003,3.7299999999999898,7.740000000000008,4.560000000000001,3.009999999999991,-13.0,149.0,-24,113,0.09252144308516697,0.9417083628714139
win,2.97,0.3900000000000001,0.8499999999999943,7.150000000000006,-1.3799999999999957,-5.230000000000004,-9.0,114.0,-2,7,-0.5462554058073816,0.08758242911645192
draw,3.2,2.7,-3.0900000000000034,0.27000000000001023,-2.1899999999999977,-3.6700000000000017,2.0,-31.0,9,-98,-0.18429925293637034,-0.33948053776102904
